timestamp,mac_id,project_name,resource_type,allocated_capacity,used_capacity,capacity_unit,utilization_pct
2025-03-09 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.18
2025-03-09 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.25
2025-03-09 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.82
2025-03-09 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.5
2025-03-09 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.27
2025-03-09 20:00:00,mac-waste-scenario,Project Vega,cpu,12,2.2,cores,18.36
2025-03-09 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.66
2025-03-09 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.69
2025-03-09 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.87
2025-03-10 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.12
2025-03-10 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.55
2025-03-10 02:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.76
2025-03-10 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.6,cores,13.32
2025-03-10 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.57
2025-03-10 05:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.27
2025-03-10 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,13.98
2025-03-10 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.38
2025-03-10 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.91
2025-03-10 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.6,cores,13.33
2025-03-10 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.95
2025-03-10 11:00:00,mac-waste-scenario,Project Vega,cpu,12,2.32,cores,19.35
2025-03-10 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.18
2025-03-10 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.94
2025-03-10 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.87
2025-03-10 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.67
2025-03-10 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.31
2025-03-10 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.38
2025-03-10 18:00:00,mac-waste-scenario,Project Vega,cpu,12,2.29,cores,19.12
2025-03-10 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.43
2025-03-10 20:00:00,mac-waste-scenario,Project Vega,cpu,12,2.15,cores,17.89
2025-03-10 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.55
2025-03-10 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.95,cores,16.21
2025-03-10 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.45,cores,12.11
2025-03-11 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.77,cores,14.75
2025-03-11 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.86
2025-03-11 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.51
2025-03-11 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.28,cores,10.69
2025-03-11 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.76
2025-03-11 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.23
2025-03-11 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.12
2025-03-11 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.49
2025-03-11 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.75,cores,14.54
2025-03-11 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.81
2025-03-11 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.49,cores,12.46
2025-03-11 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.14
2025-03-11 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.58
2025-03-11 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.29
2025-03-11 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.25
2025-03-11 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.85
2025-03-11 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.6,cores,13.33
2025-03-11 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.88
2025-03-11 18:00:00,mac-waste-scenario,Project Vega,cpu,12,2.08,cores,17.36
2025-03-11 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.88
2025-03-11 20:00:00,mac-waste-scenario,Project Vega,cpu,12,2.17,cores,18.05
2025-03-11 21:00:00,mac-waste-scenario,Project Vega,cpu,12,2.0,cores,16.69
2025-03-11 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.09
2025-03-11 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.57
2025-03-12 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.45,cores,12.07
2025-03-12 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.38,cores,11.54
2025-03-12 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.49,cores,12.42
2025-03-12 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.18
2025-03-12 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.72,cores,14.35
2025-03-12 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,13.97
2025-03-12 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.2
2025-03-12 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.29,cores,10.73
2025-03-12 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.92,cores,15.99
2025-03-12 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.46,cores,12.16
2025-03-12 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.68
2025-03-12 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.17
2025-03-12 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.69
2025-03-12 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.47,cores,12.26
2025-03-12 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.56,cores,12.99
2025-03-12 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,14.98
2025-03-12 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.18
2025-03-12 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.13
2025-03-12 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.56,cores,13.01
2025-03-12 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.42
2025-03-12 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.16
2025-03-12 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.91,cores,15.9
2025-03-12 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.31,cores,10.93
2025-03-12 23:00:00,mac-waste-scenario,Project Vega,cpu,12,2.1,cores,17.48
2025-03-13 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,14.03
2025-03-13 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.43
2025-03-13 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.68
2025-03-13 03:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.07
2025-03-13 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.69
2025-03-13 05:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.11
2025-03-13 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.27
2025-03-13 07:00:00,mac-waste-scenario,Project Vega,cpu,12,2.1,cores,17.46
2025-03-13 08:00:00,mac-waste-scenario,Project Vega,cpu,12,2.1,cores,17.49
2025-03-13 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.8
2025-03-13 10:00:00,mac-waste-scenario,Project Vega,cpu,12,2.15,cores,17.88
2025-03-13 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.84,cores,15.33
2025-03-13 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.17
2025-03-13 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.16
2025-03-13 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.42
2025-03-13 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.56
2025-03-13 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.48,cores,12.37
2025-03-13 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.3
2025-03-13 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.7
2025-03-13 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.56
2025-03-13 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.27,cores,10.59
2025-03-13 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.79
2025-03-13 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.3
2025-03-13 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.47
2025-03-14 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.18
2025-03-14 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.23,cores,10.24
2025-03-14 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.34
2025-03-14 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.68
2025-03-14 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.01,cores,16.74
2025-03-14 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.36,cores,11.31
2025-03-14 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.97,cores,16.38
2025-03-14 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.53
2025-03-14 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.62
2025-03-14 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.58,cores,13.15
2025-03-14 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.76
2025-03-14 11:00:00,mac-waste-scenario,Project Vega,cpu,12,2.34,cores,19.48
2025-03-14 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.6,cores,13.34
2025-03-14 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.59
2025-03-14 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.45
2025-03-14 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.95
2025-03-14 16:00:00,mac-waste-scenario,Project Vega,cpu,12,2.09,cores,17.38
2025-03-14 17:00:00,mac-waste-scenario,Project Vega,cpu,12,2.21,cores,18.45
2025-03-14 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.59
2025-03-14 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.39,cores,11.55
2025-03-14 20:00:00,mac-waste-scenario,Project Vega,cpu,12,2.08,cores,17.34
2025-03-14 21:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.22
2025-03-14 22:00:00,mac-waste-scenario,Project Vega,cpu,12,2.0,cores,16.64
2025-03-14 23:00:00,mac-waste-scenario,Project Vega,cpu,12,2.08,cores,17.31
2025-03-15 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.59,cores,13.26
2025-03-15 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.66
2025-03-15 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.47,cores,12.23
2025-03-15 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.46,cores,12.16
2025-03-15 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,16.96
2025-03-15 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.66
2025-03-15 06:00:00,mac-waste-scenario,Project Vega,cpu,12,2.35,cores,19.56
2025-03-15 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.15
2025-03-15 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.72
2025-03-15 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.6
2025-03-15 10:00:00,mac-waste-scenario,Project Vega,cpu,12,2.23,cores,18.6
2025-03-15 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.92,cores,15.97
2025-03-15 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.51,cores,12.57
2025-03-15 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.74
2025-03-15 14:00:00,mac-waste-scenario,Project Vega,cpu,12,2.13,cores,17.75
2025-03-15 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,14.01
2025-03-15 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.61,cores,13.45
2025-03-15 17:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,17.03
2025-03-15 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.28
2025-03-15 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.79
2025-03-15 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.24
2025-03-15 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.49
2025-03-15 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.59
2025-03-15 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.22
2025-03-16 00:00:00,mac-waste-scenario,Project Vega,cpu,12,2.08,cores,17.3
2025-03-16 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.97,cores,16.42
2025-03-16 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.42,cores,11.87
2025-03-16 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.81
2025-03-16 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.02,cores,16.79
2025-03-16 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.91,cores,15.91
2025-03-16 06:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.06
2025-03-16 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.9
2025-03-16 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.1
2025-03-16 09:00:00,mac-waste-scenario,Project Vega,cpu,12,2.02,cores,16.86
2025-03-16 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.87
2025-03-16 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.28,cores,10.68
2025-03-16 12:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.05
2025-03-16 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.55
2025-03-16 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.39
2025-03-16 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.46,cores,12.2
2025-03-16 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.48,cores,12.35
2025-03-16 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.69
2025-03-16 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.28
2025-03-16 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.74
2025-03-16 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.25,cores,10.4
2025-03-16 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.98,cores,16.5
2025-03-16 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.64
2025-03-16 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.87
2025-03-17 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.36
2025-03-17 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.85
2025-03-17 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.43,cores,11.93
2025-03-17 03:00:00,mac-waste-scenario,Project Vega,cpu,12,2.24,cores,18.69
2025-03-17 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.59,cores,13.28
2025-03-17 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.49
2025-03-17 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.4
2025-03-17 07:00:00,mac-waste-scenario,Project Vega,cpu,12,2.14,cores,17.82
2025-03-17 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.09
2025-03-17 09:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,17.02
2025-03-17 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.52
2025-03-17 11:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.24
2025-03-17 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.62,cores,13.47
2025-03-17 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.71,cores,14.28
2025-03-17 14:00:00,mac-waste-scenario,Project Vega,cpu,12,2.26,cores,18.79
2025-03-17 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.63
2025-03-17 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.22
2025-03-17 17:00:00,mac-waste-scenario,Project Vega,cpu,12,2.34,cores,19.48
2025-03-17 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.72
2025-03-17 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.6,cores,13.37
2025-03-17 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.98,cores,16.47
2025-03-17 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.64
2025-03-17 22:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.26
2025-03-17 23:00:00,mac-waste-scenario,Project Vega,cpu,12,2.09,cores,17.41
2025-03-18 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.85
2025-03-18 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.74
2025-03-18 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.84,cores,15.35
2025-03-18 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,15.03
2025-03-18 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.04
2025-03-18 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.14
2025-03-18 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.31,cores,10.92
2025-03-18 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.13
2025-03-18 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.7,cores,14.19
2025-03-18 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.45
2025-03-18 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.61
2025-03-18 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.51,cores,12.54
2025-03-18 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.18
2025-03-18 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.64
2025-03-18 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.64,cores,13.7
2025-03-18 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.47,cores,12.27
2025-03-18 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.52,cores,12.63
2025-03-18 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.89,cores,15.72
2025-03-18 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.57,cores,13.07
2025-03-18 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.82,cores,15.13
2025-03-18 20:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.12
2025-03-18 21:00:00,mac-waste-scenario,Project Vega,cpu,12,2.05,cores,17.07
2025-03-18 22:00:00,mac-waste-scenario,Project Vega,cpu,12,2.17,cores,18.12
2025-03-18 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.41
2025-03-19 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.54,cores,12.83
2025-03-19 01:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,17.04
2025-03-19 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.62
2025-03-19 03:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.25
2025-03-19 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,15.02
2025-03-19 05:00:00,mac-waste-scenario,Project Vega,cpu,12,2.09,cores,17.39
2025-03-19 06:00:00,mac-waste-scenario,Project Vega,cpu,12,2.0,cores,16.69
2025-03-19 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.97,cores,16.43
2025-03-19 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.92,cores,16.01
2025-03-19 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.9,cores,15.8
2025-03-19 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.47
2025-03-19 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.45
2025-03-19 12:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,16.98
2025-03-19 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,13.98
2025-03-19 14:00:00,mac-waste-scenario,Project Vega,cpu,12,2.22,cores,18.47
2025-03-19 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.77,cores,14.79
2025-03-19 16:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,16.97
2025-03-19 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.82
2025-03-19 18:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.51
2025-03-19 19:00:00,mac-waste-scenario,Project Vega,cpu,12,2.29,cores,19.06
2025-03-19 20:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.38
2025-03-19 21:00:00,mac-waste-scenario,Project Vega,cpu,12,1.49,cores,12.45
2025-03-19 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.57
2025-03-19 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.72,cores,14.37
2025-03-20 00:00:00,mac-waste-scenario,Project Vega,cpu,12,2.32,cores,19.31
2025-03-20 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.85,cores,15.41
2025-03-20 02:00:00,mac-waste-scenario,Project Vega,cpu,12,2.02,cores,16.87
2025-03-20 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.56,cores,13.0
2025-03-20 04:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.71
2025-03-20 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.96,cores,16.34
2025-03-20 06:00:00,mac-waste-scenario,Project Vega,cpu,12,2.23,cores,18.6
2025-03-20 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.63,cores,13.61
2025-03-20 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.21
2025-03-20 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.87,cores,15.61
2025-03-20 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.55,cores,12.96
2025-03-20 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,14.96
2025-03-20 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.47
2025-03-20 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.24,cores,10.35
2025-03-20 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.94,cores,16.2
2025-03-20 15:00:00,mac-waste-scenario,Project Vega,cpu,12,1.93,cores,16.08
2025-03-20 16:00:00,mac-waste-scenario,Project Vega,cpu,12,1.69,cores,14.12
2025-03-20 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.48,cores,12.32
2025-03-20 18:00:00,mac-waste-scenario,Project Vega,cpu,12,2.16,cores,17.96
2025-03-20 19:00:00,mac-waste-scenario,Project Vega,cpu,12,1.86,cores,15.53
2025-03-20 20:00:00,mac-waste-scenario,Project Vega,cpu,12,2.04,cores,17.03
2025-03-20 21:00:00,mac-waste-scenario,Project Vega,cpu,12,2.14,cores,17.82
2025-03-20 22:00:00,mac-waste-scenario,Project Vega,cpu,12,1.67,cores,13.96
2025-03-20 23:00:00,mac-waste-scenario,Project Vega,cpu,12,1.99,cores,16.62
2025-03-21 00:00:00,mac-waste-scenario,Project Vega,cpu,12,1.74,cores,14.52
2025-03-21 01:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.87
2025-03-21 02:00:00,mac-waste-scenario,Project Vega,cpu,12,1.78,cores,14.83
2025-03-21 03:00:00,mac-waste-scenario,Project Vega,cpu,12,1.8,cores,15.0
2025-03-21 04:00:00,mac-waste-scenario,Project Vega,cpu,12,2.07,cores,17.23
2025-03-21 05:00:00,mac-waste-scenario,Project Vega,cpu,12,1.83,cores,15.25
2025-03-21 06:00:00,mac-waste-scenario,Project Vega,cpu,12,1.76,cores,14.69
2025-03-21 07:00:00,mac-waste-scenario,Project Vega,cpu,12,1.73,cores,14.45
2025-03-21 08:00:00,mac-waste-scenario,Project Vega,cpu,12,1.88,cores,15.68
2025-03-21 09:00:00,mac-waste-scenario,Project Vega,cpu,12,1.59,cores,13.21
2025-03-21 10:00:00,mac-waste-scenario,Project Vega,cpu,12,1.68,cores,13.99
2025-03-21 11:00:00,mac-waste-scenario,Project Vega,cpu,12,1.79,cores,14.9
2025-03-21 12:00:00,mac-waste-scenario,Project Vega,cpu,12,1.66,cores,13.87
2025-03-21 13:00:00,mac-waste-scenario,Project Vega,cpu,12,1.77,cores,14.76
2025-03-21 14:00:00,mac-waste-scenario,Project Vega,cpu,12,1.65,cores,13.78
2025-03-21 15:00:00,mac-waste-scenario,Project Vega,cpu,12,2.28,cores,19.01
2025-03-21 16:00:00,mac-waste-scenario,Project Vega,cpu,12,2.12,cores,17.66
2025-03-21 17:00:00,mac-waste-scenario,Project Vega,cpu,12,1.91,cores,15.9
